voice_id	measured_lufs	gain_db_to_target	volume_linear_to_target	eq	length_scale_base	pitch_semitones	dur_s	words	measured_wpm	median_f0_hz	f0_p10_hz	f0_p90_hz	voiced_ratio	sex_guess	sex_confidence	newSpeed	newVol
725	-15.3	-4.7	0.58	off	1.04	0	21.84	68	186.83	131.25	100.68	363.28	0.76	male	0.48	0.73	1.55
726	-15.1	-4.9	0.57	off	1.1	0	19.14	68	213.11	165.79	131.25	216.18	0.78	ambiguous	0.5	0.83	1.58
727	-15.3	-4.7	0.58	off	1.05	0	21.68	68	188.23	210	172.27	265.66	0.8	female	0.63	0.73	1.55
728	-18.7	-1.3	0.86	off	1.1	0	19.02	68	214.54	147.99	117.91	459.38	0.72	male	0.14	0.83	1.05
729	-15.6	-4.4	0.6	off	1.1	0	18.43	68	221.44	127.46	102.08	293.35	0.74	male	0.55	0.86	1.49
730	-16.4	-3.6	0.66	off	1.03	0	21.92	68	186.13	115.45	87.85	408.33	0.75	male	0.79	0.72	1.36
731	-15.4	-4.6	0.59	off	1.1	0	19.14	68	213.11	245	204.17	306.25	0.77	female	1	0.83	1.53
732	-15.5	-4.5	0.6	off	1.1	0	20.19	68	202.08	182.23	151.03	287.16	0.77	ambiguous	0.4	0.78	1.51
733	-14.8	-5.2	0.55	off	1	0	22.59	68	180.59	193.42	167.05	275.63	0.78	female	0.21	0.70	1.64
734	-15	-5	0.56	off	1.01	0	22.44	68	181.8	136.11	113.66	483.61	0.79	male	0.38	0.71	1.6
735	-16	-4	0.63	off	1.1	0	16.2	68	251.92	108.09	89.27	501.14	0.74	male	0.8	0.98	1.43
736	-18.7	-1.3	0.86	off	1.08	0	20.91	68	195.13	107.56	87.85	551.25	0.74	male	0.8	0.76	1.05
737	-14.6	-5.4	0.54	off	1	0	23.7	68	172.18	250.57	212.02	310.56	0.77	female	1	0.67	1.68
738	-17.5	-2.5	0.75	off	1.1	0	19.25	68	211.96	104.01	86.13	501.14	0.72	male	0.8	0.82	1.2
739	-15.7	-4.3	0.61	off	1.1	0	19.05	68	214.15	114.25	97.57	490	0.79	male	0.8	0.83	1.48
740	-17	-3	0.71	off	1.08	0	20.91	68	195.13	124.58	96.29	459.38	0.81	male	0.61	0.76	1.27
741	-15.2	-4.8	0.58	off	1.01	0	22.45	68	181.71	190.09	158.63	339.23	0.77	female	0.1	0.71	1.56
742	-16.9	-3.1	0.7	off	1.02	0	22.31	68	182.84	108.09	84.48	408.33	0.75	male	0.8	0.71	1.29
743	-15.7	-4.3	0.61	off	1.1	0	20.55	68	198.54	97.14	79.03	501.14	0.73	male	0.8	0.77	1.48
744	-16.3	-3.7	0.65	off	1.1	0	17.15	68	237.93	139.56	105.3	217.91	0.74	male	0.31	0.92	1.38
745	-14.8	-5.2	0.55	off	1	0	26.04	68	156.67	200.45	169.62	256.4	0.82	female	0.39	0.61	1.64
746	-15.9	-4.1	0.62	off	1.1	0	18.94	68	215.46	227.32	180.74	279.11	0.73	female	1	0.84	1.44
747	-16.6	-3.4	0.68	off	1.02	0	22.13	68	184.38	155.28	121.82	353.5	0.77	ambiguous	0.4	0.72	1.33
748	-14.9	-5.1	0.56	off	1	0	25.73	68	158.58	186.86	155.61	265.66	0.78	female	0.05	0.62	1.62
749	-15.9	-4.1	0.62	off	1.08	0	21.06	68	193.73	134.45	118.55	170.93	0.8	male	0.51	0.75	1.44
750	-16.9	-3.1	0.7	off	1.01	0	22.38	68	182.27	117.29	90.74	428.2	0.74	male	0.75	0.71	1.29
751	-15.7	-4.3	0.61	off	1.1	0	19.49	68	209.3	114.84	87.78	501.14	0.73	male	0.8	0.81	1.48
752	-17.5	-2.5	0.75	off	1.1	0	18.74	68	217.73	110.25	86.13	459.38	0.74	male	0.8	0.85	1.2
753	-16.6	-3.4	0.68	off	1.1	0	18.53	68	220.19	129.71	100.68	346.75	0.71	male	0.51	0.86	1.33
754	-14.7	-5.3	0.54	off	1.1	0	18.77	68	217.33	218.32	183.75	290.13	0.8	female	0.83	0.84	1.66
755	-16.2	-3.8	0.65	off	1.1	0	19.5	68	209.18	204.17	164.55	262.5	0.76	female	0.48	0.81	1.39
756	-15.1	-4.9	0.57	off	1	0	24.97	68	163.38	169.62	112.5	250.29	0.75	ambiguous	0.4	0.63	1.58
757	-15.3	-4.7	0.58	off	1	0	24.56	68	166.16	220.5	179.27	275.63	0.76	female	0.89	0.65	1.55
758	-16.1	-3.9	0.64	off	1.08	0	20.92	68	195.02	128.95	97.14	184.72	0.73	male	0.52	0.76	1.41
759	-14.1	-5.9	0.51	off	1.08	0	21.01	68	194.16	188.46	164.55	357.39	0.76	female	0.07	0.75	1.78
760	-16.1	-3.9	0.64	off	1.1	0	18.29	68	223.13	111.93	90.74	469.15	0.72	male	0.8	0.87	1.41
761	-14.1	-5.9	0.51	off	1.1	0	18.34	68	222.42	227.32	186.86	275.63	0.81	female	1	0.86	1.78
762	-18.4	-1.6	0.83	off	1.1	0	19.74	68	206.72	130.47	107.56	285.26	0.73	male	0.49	0.80	1.08
763	-17.3	-2.7	0.73	off	1.1	0	19.78	68	206.23	118.55	91.49	177.82	0.72	male	0.73	0.80	1.23
764	-17.2	-2.8	0.72	off	1.05	0	21.57	68	189.14	198.65	167.05	270.89	0.74	female	0.34	0.73	1.24
765	-14.5	-5.5	0.53	off	1.1	0	18.76	68	217.46	227.32	185.29	324.26	0.82	female	1	0.84	1.7
766	-15.3	-4.7	0.58	off	1.1	0	17.4	68	234.44	188.46	168.32	250.57	0.8	female	0.09	0.91	1.55
